sep =|
LocationId|Location|Iso3|Iso2|LocationTypeId|IndicatorId|Indicator|IndicatorDisplayName|SourceId|Source|Revision|VariantId|Variant|VariantShortName|VariantLabel|TimeId|TimeLabel|TimeMid|CategoryId|Category|EstimateTypeId|EstimateType|EstimateMethodId|EstimateMethod|SexId|Sex|AgeId|AgeLabel|AgeStart|AgeEnd|AgeMid|Value
710|South Africa|ZAF|ZA|4|68|Fertility rates by age of mother (1-year)|Fertility rates by age of mother (1-year)|25|World Population Prospects|0|4|Median|Median|Median|72|2021|2021.5|0|Not applicable|1|Model-based Estimates|2|Interpolation|3|Both sexes|131|36|36|36|36|62.369
710|South Africa|ZAF|ZA|4|68|Fertility rates by age of mother (1-year)|Fertility rates by age of mother (1-year)|25|World Population Prospects|0|4|Median|Median|Median|72|2021|2021.5|0|Not applicable|1|Model-based Estimates|2|Interpolation|3|Both sexes|132|37|37|37|37|55.68
710|South Africa|ZAF|ZA|4|68|Fertility rates by age of mother (1-year)|Fertility rates by age of mother (1-year)|25|World Population Prospects|0|4|Median|Median|Median|72|2021|2021.5|0|Not applicable|1|Model-based Estimates|2|Interpolation|3|Both sexes|133|38|38|38|38|48.614
710|South Africa|ZAF|ZA|4|68|Fertility rates by age of mother (1-year)|Fertility rates by age of mother (1-year)|25|World Population Prospects|0|4|Median|Median|Median|72|2021|2021.5|0|Not applicable|1|Model-based Estimates|2|Interpolation|3|Both sexes|134|39|39|39|39|40.681000000000004
710|South Africa|ZAF|ZA|4|68|Fertility rates by age of mother (1-year)|Fertility rates by age of mother (1-year)|25|World Population Prospects|0|4|Median|Median|Median|72|2021|2021.5|0|Not applicable|1|Model-based Estimates|2|Interpolation|3|Both sexes|96|40|40|40|40|32.102
710|South Africa|ZAF|ZA|4|68|Fertility rates by age of mother (1-year)|Fertility rates by age of mother (1-year)|25|World Population Prospects|0|4|Median|Median|Median|72|2021|2021.5|0|Not applicable|1|Model-based Estimates|2|Interpolation|3|Both sexes|136|41|41|41|41|24.349
710|South Africa|ZAF|ZA|4|68|Fertility rates by age of mother (1-year)|Fertility rates by age of mother (1-year)|25|World Population Prospects|0|4|Median|Median|Median|72|2021|2021.5|0|Not applicable|1|Model-based Estimates|2|Interpolation|3|Both sexes|137|42|42|42|42|17.778
710|South Africa|ZAF|ZA|4|68|Fertility rates by age of mother (1-year)|Fertility rates by age of mother (1-year)|25|World Population Prospects|0|4|Median|Median|Median|72|2021|2021.5|0|Not applicable|1|Model-based Estimates|2|Interpolation|3|Both sexes|138|43|43|43|43|12.498000000000001
710|South Africa|ZAF|ZA|4|68|Fertility rates by age of mother (1-year)|Fertility rates by age of mother (1-year)|25|World Population Prospects|0|4|Median|Median|Median|72|2021|2021.5|0|Not applicable|1|Model-based Estimates|2|Interpolation|3|Both sexes|139|44|44|44|44|8.529
710|South Africa|ZAF|ZA|4|68|Fertility rates by age of mother (1-year)|Fertility rates by age of mother (1-year)|25|World Population Prospects|0|4|Median|Median|Median|72|2021|2021.5|0|Not applicable|1|Model-based Estimates|2|Interpolation|3|Both sexes|97|45|45|45|45|5.842
710|South Africa|ZAF|ZA|4|68|Fertility rates by age of mother (1-year)|Fertility rates by age of mother (1-year)|25|World Population Prospects|0|4|Median|Median|Median|72|2021|2021.5|0|Not applicable|1|Model-based Estimates|2|Interpolation|3|Both sexes|140|46|46|46|46|4.275
710|South Africa|ZAF|ZA|4|68|Fertility rates by age of mother (1-year)|Fertility rates by age of mother (1-year)|25|World Population Prospects|0|4|Median|Median|Median|72|2021|2021.5|0|Not applicable|1|Model-based Estimates|2|Interpolation|3|Both sexes|141|47|47|47|47|3.1319999999999997
710|South Africa|ZAF|ZA|4|68|Fertility rates by age of mother (1-year)|Fertility rates by age of mother (1-year)|25|World Population Prospects|0|4|Median|Median|Median|72|2021|2021.5|0|Not applicable|1|Model-based Estimates|2|Interpolation|3|Both sexes|142|48|48|48|48|2.206
710|South Africa|ZAF|ZA|4|68|Fertility rates by age of mother (1-year)|Fertility rates by age of mother (1-year)|25|World Population Prospects|0|4|Median|Median|Median|72|2021|2021.5|0|Not applicable|1|Model-based Estimates|2|Interpolation|3|Both sexes|143|49|49|49|49|1.292
